linename,station,weekdate,weekend,weekday_am,weekday_pm,week
NRW,CITY HALL,2019-11-11T00:00:00Z,3399,4020,16061,45
NRW,CITY HALL,2019-11-18T00:00:00Z,3320,4326,17328,46
NRW,CITY HALL,2019-11-25T00:00:00Z,2978,2723,12215,47
NRW,CITY HALL,2019-12-02T00:00:00Z,5698,4227,17554,48
NRW,CITY HALL,2019-12-09T00:00:00Z,4716,4263,17406,49
NRW,CITY HALL,2019-12-16T00:00:00Z,3901,3996,17259,50
NRW,CITY HALL,2019-12-23T00:00:00Z,4220,1496,10051,51
NRW,CITY HALL,2019-12-30T00:00:00Z,3252,1979,11116,52
NRW,CITY HALL,2020-01-06T00:00:00Z,4301,3943,16746,1
NRW,CITY HALL,2020-01-13T00:00:00Z,2857,4026,16636,2
NRW,CITY HALL,2020-01-20T00:00:00Z,2925,3454,13912,3
NRW,CITY HALL,2020-01-27T00:00:00Z,2739,3995,16942,4
NRW,CITY HALL,2020-02-03T00:00:00Z,4086,3869,16878,5
NRW,CITY HALL,2020-02-10T00:00:00Z,3003,3943,16893,6
NRW,PRINCE ST,2019-02-18T00:00:00Z,20236,5777,29177,7
NRW,PRINCE ST,2019-02-25T00:00:00Z,7442,6375,27878,8
NRW,PRINCE ST,2019-03-04T00:00:00Z,6689,6201,28547,9
NRW,PRINCE ST,2019-03-11T00:00:00Z,12927,1163,30758,10
NRW,PRINCE ST,2019-03-18T00:00:00Z,21761,969,29580,11
NRW,PRINCE ST,2019-03-25T00:00:00Z,23659,1274,28531,12
NRW,PRINCE ST,2019-04-01T00:00:00Z,24071,1133,30263,13
NRW,PRINCE ST,2019-04-08T00:00:00Z,25524,1202,30736,14
NRW,PRINCE ST,2019-04-15T00:00:00Z,24132,1449,34170,15
NRW,PRINCE ST,2019-04-22T00:00:00Z,22646,909,32798,16
NRW,PRINCE ST,2019-04-29T00:00:00Z,20776,1050,31841,17
NRW,PRINCE ST,2019-05-06T00:00:00Z,19849,1100,31010,18
NRW,PRINCE ST,2019-05-13T00:00:00Z,21963,1110,31222,19
NRW,PRINCE ST,2019-05-20T00:00:00Z,21730,1874,31640,20
NRW,PRINCE ST,2019-05-27T00:00:00Z,19894,917,29367,21
NRW,PRINCE ST,2019-06-03T00:00:00Z,22241,1113,31830,22
NRW,PRINCE ST,2019-06-10T00:00:00Z,19769,1447,30261,23
NRW,PRINCE ST,2019-06-17T00:00:00Z,20570,1066,30830,24
NRW,PRINCE ST,2019-06-24T00:00:00Z,22524,976,31606,25
NRW,PRINCE ST,2019-07-01T00:00:00Z,18063,743,26065,26
NRW,PRINCE ST,2019-07-08T00:00:00Z,17920,1014,30551,27
NRW,PRINCE ST,2019-07-15T00:00:00Z,15733,1026,30843,28
NRW,PRINCE ST,2019-07-22T00:00:00Z,19950,976,30937,29
NRW,PRINCE ST,2019-07-29T00:00:00Z,19716,843,30037,30
NRW,PRINCE ST,2019-08-05T00:00:00Z,19633,893,30232,31
NRW,PRINCE ST,2019-08-12T00:00:00Z,19585,1463,29045,32
NRW,PRINCE ST,2019-08-19T00:00:00Z,19433,736,29178,33
NRW,PRINCE ST,2019-08-26T00:00:00Z,14733,727,28247,34
NRW,PRINCE ST,2019-09-02T00:00:00Z,20512,805,24894,35
NRW,PRINCE ST,2019-09-09T00:00:00Z,22784,1063,30896,36
NRW,PRINCE ST,2019-09-16T00:00:00Z,25425,1272,31514,37
NRW,PRINCE ST,2019-09-23T00:00:00Z,8365,1050,30168,38
NRW,PRINCE ST,2019-09-30T00:00:00Z,22339,982,30658,39
NRW,PRINCE ST,2019-10-07T00:00:00Z,7078,934,31101,40
NRW,PRINCE ST,2019-10-14T00:00:00Z,23960,888,31985,41
NRW,PRINCE ST,2019-10-21T00:00:00Z,20188,982,31767,42
NRW,PRINCE ST,2019-10-28T00:00:00Z,31036,994,31210,43
NRW,PRINCE ST,2019-11-04T00:00:00Z,23379,6583,31288,44
NRW,PRINCE ST,2019-11-11T00:00:00Z,22528,6543,28429,45
NRW,PRINCE ST,2019-11-18T00:00:00Z,19616,6678,28763,46
NRW,PRINCE ST,2019-11-25T00:00:00Z,19627,4309,27727,47
NRW,PRINCE ST,2019-12-02T00:00:00Z,22988,6625,28971,48
NRW,PRINCE ST,2019-12-09T00:00:00Z,24743,6720,30069,49
NRW,PRINCE ST,2019-12-16T00:00:00Z,26818,6150,33354,50
NRW,PRINCE ST,2019-12-23T00:00:00Z,25408,2422,26393,51
NRW,PRINCE ST,2019-12-30T00:00:00Z,19823,3002,27572,52
NRW,PRINCE ST,2020-01-06T00:00:00Z,19613,5962,27357,1
NRW,PRINCE ST,2020-01-13T00:00:00Z,17454,6125,26504,2
NRW,PRINCE ST,2020-01-20T00:00:00Z,5365,5367,25527,3
NRW,PRINCE ST,2020-01-27T00:00:00Z,5486,5996,25829,4
NRW,PRINCE ST,2020-02-03T00:00:00Z,19271,6121,26218,5
NRW,PRINCE ST,2020-02-10T00:00:00Z,11784,6143,26714,6
NRW,RECTOR ST,2019-02-18T00:00:00Z,4103,6565,13293,7
NRW,RECTOR ST,2019-02-25T00:00:00Z,1079,7912,15922,8
NRW,RECTOR ST,2019-03-04T00:00:00Z,3417,7388,15472,9
NRW,RECTOR ST,2019-03-11T00:00:00Z,4668,1748,16109,10
NRW,RECTOR ST,2019-03-18T00:00:00Z,4666,2602,15035,11
NRW,RECTOR ST,2019-03-25T00:00:00Z,4789,1685,15531,12
NRW,RECTOR ST,2019-04-01T00:00:00Z,5230,1830,15598,13
NRW,RECTOR ST,2019-04-08T00:00:00Z,8814,1835,15812,14
NRW,RECTOR ST,2019-04-15T00:00:00Z,5458,1633,15226,15
NRW,RECTOR ST,2019-04-22T00:00:00Z,4995,1679,14809,16
NRW,RECTOR ST,2019-04-29T00:00:00Z,5044,1965,15721,17
NRW,RECTOR ST,2019-05-06T00:00:00Z,4458,1802,15719,18
NRW,RECTOR ST,2019-05-13T00:00:00Z,4974,1808,15751,19
NRW,RECTOR ST,2019-05-20T00:00:00Z,5406,1741,15077,20
NRW,RECTOR ST,2019-05-27T00:00:00Z,4756,1442,13026,21
NRW,RECTOR ST,2019-06-03T00:00:00Z,5113,1849,15735,22
NRW,RECTOR ST,2019-06-10T00:00:00Z,4953,1763,15521,23
NRW,RECTOR ST,2019-06-17T00:00:00Z,5372,1672,15878,24
NRW,RECTOR ST,2019-06-24T00:00:00Z,5381,1624,16035,25
NRW,RECTOR ST,2019-07-01T00:00:00Z,5384,1195,10928,26
NRW,RECTOR ST,2019-07-08T00:00:00Z,1485,1729,15810,27
NRW,RECTOR ST,2019-07-15T00:00:00Z,4859,2802,17814,28
NRW,RECTOR ST,2019-07-22T00:00:00Z,4970,1656,17134,29
NRW,RECTOR ST,2019-07-29T00:00:00Z,4861,1557,15360,30
NRW,RECTOR ST,2019-08-05T00:00:00Z,5114,1553,15429,31
NRW,RECTOR ST,2019-08-12T00:00:00Z,8004,1559,14920,32
NRW,RECTOR ST,2019-08-19T00:00:00Z,8053,1447,14045,33
NRW,RECTOR ST,2019-08-26T00:00:00Z,347,1381,13678,34
NRW,RECTOR ST,2019-09-02T00:00:00Z,312,1389,12550,35
NRW,RECTOR ST,2019-09-09T00:00:00Z,4919,1723,16251,36
NRW,RECTOR ST,2019-09-16T00:00:00Z,5293,1799,17887,37
NRW,RECTOR ST,2019-09-23T00:00:00Z,4616,1808,15919,38
NRW,RECTOR ST,2019-09-30T00:00:00Z,4348,1733,15422,39
NRW,RECTOR ST,2019-10-07T00:00:00Z,5755,1597,15627,40
NRW,RECTOR ST,2019-10-14T00:00:00Z,5003,1638,15258,41
NRW,RECTOR ST,2019-10-21T00:00:00Z,5540,1743,16555,42
NRW,RECTOR ST,2019-10-28T00:00:00Z,5612,1709,16310,43
NRW,RECTOR ST,2019-11-04T00:00:00Z,5508,8427,17217,44
NRW,RECTOR ST,2019-11-11T00:00:00Z,4548,7951,16441,45
NRW,RECTOR ST,2019-11-18T00:00:00Z,4632,8274,16637,46
NRW,RECTOR ST,2019-11-25T00:00:00Z,4298,5364,10581,47
NRW,RECTOR ST,2019-12-02T00:00:00Z,7555,8498,16718,48
NRW,RECTOR ST,2019-12-09T00:00:00Z,7369,8448,17320,49
NRW,RECTOR ST,2019-12-16T00:00:00Z,6288,7923,16034,50
NRW,RECTOR ST,2019-12-23T00:00:00Z,6365,3521,9689,51
NRW,RECTOR ST,2019-12-30T00:00:00Z,4412,4442,11445,52
NRW,RECTOR ST,2020-01-06T00:00:00Z,7744,7529,15738,1
NRW,RECTOR ST,2020-01-13T00:00:00Z,4416,8033,16079,2
NRW,RECTOR ST,2020-01-20T00:00:00Z,3801,6521,13404,3
NRW,RECTOR ST,2020-01-27T00:00:00Z,3770,7857,15827,4
NRW,RECTOR ST,2020-02-03T00:00:00Z,5116,8006,16047,5
NRW,RECTOR ST,2020-02-10T00:00:00Z,4326,8203,15854,6
Q,72 ST-2 AVE,2019-02-18T00:00:00Z,28491,8266,51454,7
Q,72 ST-2 AVE,2019-02-25T00:00:00Z,28976,11108,61507,8
Q,72 ST-2 AVE,2019-03-04T00:00:00Z,30272,10627,61320,9
Q,72 ST-2 AVE,2019-03-11T00:00:00Z,33145,28893,51377,10
Q,72 ST-2 AVE,2019-03-18T00:00:00Z,27973,28088,49686,11
Q,72 ST-2 AVE,2019-03-25T00:00:00Z,27083,30682,48868,12
Q,72 ST-2 AVE,2019-04-01T00:00:00Z,28747,29596,50296,13
Q,72 ST-2 AVE,2019-04-08T00:00:00Z,29579,29019,50024,14
Q,72 ST-2 AVE,2019-04-15T00:00:00Z,24542,27085,47054,15
Q,72 ST-2 AVE,2019-04-22T00:00:00Z,29539,26571,46620,16
Q,72 ST-2 AVE,2019-04-29T00:00:00Z,29821,29481,50617,17
Q,72 ST-2 AVE,2019-05-06T00:00:00Z,31631,29382,50867,18
Q,72 ST-2 AVE,2019-05-13T00:00:00Z,31204,29528,50938,19
Q,72 ST-2 AVE,2019-05-20T00:00:00Z,25513,28486,47138,20
Q,72 ST-2 AVE,2019-05-27T00:00:00Z,30361,23566,42626,21
Q,72 ST-2 AVE,2019-06-03T00:00:00Z,31437,29305,48983,22
Q,72 ST-2 AVE,2019-06-10T00:00:00Z,29519,29141,49496,23
Q,72 ST-2 AVE,2019-06-17T00:00:00Z,29241,28947,49343,24
Q,72 ST-2 AVE,2019-06-24T00:00:00Z,29796,28159,48332,25
Q,72 ST-2 AVE,2019-07-01T00:00:00Z,25999,20364,34665,26
Q,72 ST-2 AVE,2019-07-08T00:00:00Z,28495,28130,46767,27
Q,72 ST-2 AVE,2019-07-15T00:00:00Z,24454,28050,48077,28
Q,72 ST-2 AVE,2019-07-22T00:00:00Z,27635,27641,47254,29
Q,72 ST-2 AVE,2019-07-29T00:00:00Z,27057,27483,46472,30
Q,72 ST-2 AVE,2019-08-05T00:00:00Z,26301,27818,45795,31
Q,72 ST-2 AVE,2019-08-12T00:00:00Z,24384,26056,44499,32
Q,72 ST-2 AVE,2019-08-19T00:00:00Z,24380,25479,42994,33
Q,72 ST-2 AVE,2019-08-26T00:00:00Z,23747,24127,42074,34
Q,72 ST-2 AVE,2019-09-02T00:00:00Z,30119,23964,40921,35
Q,72 ST-2 AVE,2019-09-09T00:00:00Z,30766,30773,54151,36
Q,72 ST-2 AVE,2019-09-16T00:00:00Z,31577,31140,51194,37
Q,72 ST-2 AVE,2019-09-23T00:00:00Z,29981,32130,53340,38
Q,72 ST-2 AVE,2019-09-30T00:00:00Z,32319,29161,49464,39
Q,72 ST-2 AVE,2019-10-07T00:00:00Z,31187,28811,49894,40
Q,72 ST-2 AVE,2019-10-14T00:00:00Z,31380,28583,50487,41
Q,72 ST-2 AVE,2019-10-21T00:00:00Z,25860,30447,52850,42
Q,72 ST-2 AVE,2019-10-28T00:00:00Z,42333,30698,52482,43
Q,72 ST-2 AVE,2019-11-04T00:00:00Z,29155,11848,64916,44
Q,72 ST-2 AVE,2019-11-11T00:00:00Z,29007,10862,64005,45
Q,72 ST-2 AVE,2019-11-18T00:00:00Z,28017,11314,65462,46
Q,72 ST-2 AVE,2019-11-25T00:00:00Z,21194,7417,42230,47
Q,72 ST-2 AVE,2019-12-02T00:00:00Z,35766,11061,64534,48
Q,72 ST-2 AVE,2019-12-09T00:00:00Z,36186,10991,65521,49
Q,72 ST-2 AVE,2019-12-16T00:00:00Z,30833,10432,64091,50
Q,72 ST-2 AVE,2019-12-23T00:00:00Z,23561,3594,32509,51
Q,72 ST-2 AVE,2019-12-30T00:00:00Z,25457,5279,39795,52
Q,72 ST-2 AVE,2020-01-06T00:00:00Z,27296,10840,62323,1
Q,72 ST-2 AVE,2020-01-13T00:00:00Z,28980,10981,62392,2
Q,72 ST-2 AVE,2020-01-20T00:00:00Z,28574,9256,57806,3
Q,72 ST-2 AVE,2020-01-27T00:00:00Z,30171,11032,62541,4
Q,72 ST-2 AVE,2020-02-03T00:00:00Z,26256,11063,63084,5
Q,72 ST-2 AVE,2020-02-10T00:00:00Z,28265,10880,63145,6
Q,86 ST-2 AVE,2019-02-18T00:00:00Z,32424,11058,29087,7
Q,86 ST-2 AVE,2019-02-25T00:00:00Z,32838,15437,31542,8
Q,86 ST-2 AVE,2019-03-04T00:00:00Z,34177,15178,31362,9
Q,86 ST-2 AVE,2019-03-11T00:00:00Z,35477,42431,28628,10
Q,86 ST-2 AVE,2019-03-18T00:00:00Z,31231,41763,26165,11
Q,86 ST-2 AVE,2019-03-25T00:00:00Z,29889,43773,26448,12
Q,86 ST-2 AVE,2019-04-01T00:00:00Z,31926,43562,28377,13
Q,86 ST-2 AVE,2019-04-08T00:00:00Z,33508,42900,28373,14
Q,86 ST-2 AVE,2019-04-15T00:00:00Z,26770,40086,27657,15
Q,86 ST-2 AVE,2019-04-22T00:00:00Z,32957,38536,26277,16
Q,86 ST-2 AVE,2019-04-29T00:00:00Z,33023,44962,28509,17
Q,86 ST-2 AVE,2019-05-06T00:00:00Z,32198,45176,29380,18
Q,86 ST-2 AVE,2019-05-13T00:00:00Z,34936,44473,28954,19
Q,86 ST-2 AVE,2019-05-20T00:00:00Z,28778,40679,28139,20
Q,86 ST-2 AVE,2019-05-27T00:00:00Z,33420,34154,25243,21
Q,86 ST-2 AVE,2019-06-03T00:00:00Z,33783,40344,29093,22
Q,86 ST-2 AVE,2019-06-10T00:00:00Z,32761,41961,28734,23
Q,86 ST-2 AVE,2019-06-17T00:00:00Z,34119,41617,28539,24
Q,86 ST-2 AVE,2019-06-24T00:00:00Z,33887,40824,27490,25
Q,86 ST-2 AVE,2019-07-01T00:00:00Z,26314,24699,22062,26
Q,86 ST-2 AVE,2019-07-08T00:00:00Z,28526,40426,25783,27
Q,86 ST-2 AVE,2019-07-15T00:00:00Z,27782,40208,27163,28
Q,86 ST-2 AVE,2019-07-22T00:00:00Z,30739,41859,26458,29
Q,86 ST-2 AVE,2019-07-29T00:00:00Z,29844,39248,26172,30
Q,86 ST-2 AVE,2019-08-05T00:00:00Z,29966,38595,25858,31
Q,86 ST-2 AVE,2019-08-12T00:00:00Z,27277,37224,23488,32
Q,86 ST-2 AVE,2019-08-19T00:00:00Z,27355,36436,24312,33
Q,86 ST-2 AVE,2019-08-26T00:00:00Z,26156,34295,24082,34
Q,86 ST-2 AVE,2019-09-02T00:00:00Z,31682,33697,24779,35
Q,86 ST-2 AVE,2019-09-09T00:00:00Z,34291,44528,28324,36
Q,86 ST-2 AVE,2019-09-16T00:00:00Z,34472,44057,28766,37
Q,86 ST-2 AVE,2019-09-23T00:00:00Z,34691,45405,29951,38
Q,86 ST-2 AVE,2019-09-30T00:00:00Z,35775,41521,27323,39
Q,86 ST-2 AVE,2019-10-07T00:00:00Z,34875,42136,27931,40
Q,86 ST-2 AVE,2019-10-14T00:00:00Z,34215,40434,28127,41
Q,86 ST-2 AVE,2019-10-21T00:00:00Z,29902,43264,29322,42
Q,86 ST-2 AVE,2019-10-28T00:00:00Z,42689,44001,29007,43
Q,86 ST-2 AVE,2019-11-04T00:00:00Z,32312,15848,33602,44
Q,86 ST-2 AVE,2019-11-11T00:00:00Z,31926,14960,32694,45
Q,86 ST-2 AVE,2019-11-18T00:00:00Z,30484,15555,33016,46
Q,86 ST-2 AVE,2019-11-25T00:00:00Z,23446,9471,25523,47
Q,86 ST-2 AVE,2019-12-02T00:00:00Z,39299,15082,32926,48
Q,86 ST-2 AVE,2019-12-09T00:00:00Z,41268,15063,33711,49
Q,86 ST-2 AVE,2019-12-16T00:00:00Z,35194,14158,34558,50
Q,86 ST-2 AVE,2019-12-23T00:00:00Z,27216,5793,22014,51
Q,86 ST-2 AVE,2019-12-30T00:00:00Z,29159,6680,26543,52
Q,86 ST-2 AVE,2020-01-06T00:00:00Z,31276,14491,31949,1
Q,86 ST-2 AVE,2020-01-13T00:00:00Z,32443,14668,31079,2
Q,86 ST-2 AVE,2020-01-20T00:00:00Z,32920,12356,29771,3
Q,86 ST-2 AVE,2020-01-27T00:00:00Z,33855,14886,30796,4
Q,86 ST-2 AVE,2020-02-03T00:00:00Z,29511,15007,30909,5
Q,86 ST-2 AVE,2020-02-10T00:00:00Z,32455,15101,31072,6
Q,96 ST-2 AVE,2019-02-18T00:00:00Z,21210,12225,19878,7
Q,96 ST-2 AVE,2019-02-25T00:00:00Z,21312,14166,24347,8
Q,96 ST-2 AVE,2019-03-04T00:00:00Z,22007,13632,23839,9
Q,96 ST-2 AVE,2019-03-11T00:00:00Z,23211,32670,20231,10
Q,96 ST-2 AVE,2019-03-18T00:00:00Z,20784,32219,18800,11
Q,96 ST-2 AVE,2019-03-25T00:00:00Z,20246,32618,19182,12
Q,96 ST-2 AVE,2019-04-01T00:00:00Z,21864,34067,19708,13
Q,96 ST-2 AVE,2019-04-08T00:00:00Z,22140,33615,19936,14
Q,96 ST-2 AVE,2019-04-15T00:00:00Z,18807,31195,19332,15
Q,96 ST-2 AVE,2019-04-22T00:00:00Z,21529,28735,17242,16
Q,96 ST-2 AVE,2019-04-29T00:00:00Z,21445,33320,19995,17
Q,96 ST-2 AVE,2019-05-06T00:00:00Z,22730,33048,20044,18
Q,96 ST-2 AVE,2019-05-13T00:00:00Z,23677,32858,20053,19
Q,96 ST-2 AVE,2019-05-20T00:00:00Z,20159,31985,19260,20
Q,96 ST-2 AVE,2019-05-27T00:00:00Z,22972,26937,15126,21
Q,96 ST-2 AVE,2019-06-03T00:00:00Z,23584,32210,19240,22
Q,96 ST-2 AVE,2019-06-10T00:00:00Z,23009,31683,19376,23
Q,96 ST-2 AVE,2019-06-17T00:00:00Z,22968,31543,19118,24
Q,96 ST-2 AVE,2019-06-24T00:00:00Z,23829,29276,18805,25
Q,96 ST-2 AVE,2019-07-01T00:00:00Z,22612,20699,15112,26
Q,96 ST-2 AVE,2019-07-08T00:00:00Z,24010,30451,18097,27
Q,96 ST-2 AVE,2019-07-15T00:00:00Z,20420,30552,19372,28
Q,96 ST-2 AVE,2019-07-22T00:00:00Z,22236,31934,18401,29
Q,96 ST-2 AVE,2019-07-29T00:00:00Z,21414,29146,18576,30
Q,96 ST-2 AVE,2019-08-05T00:00:00Z,21649,30215,17651,31
Q,96 ST-2 AVE,2019-08-12T00:00:00Z,19907,28435,17092,32
Q,96 ST-2 AVE,2019-08-19T00:00:00Z,20042,27361,16608,33
Q,96 ST-2 AVE,2019-08-26T00:00:00Z,19697,26544,16718,34
Q,96 ST-2 AVE,2019-09-02T00:00:00Z,22219,26058,16106,35
Q,96 ST-2 AVE,2019-09-09T00:00:00Z,22983,34627,20262,36
Q,96 ST-2 AVE,2019-09-16T00:00:00Z,23863,34410,20480,37
Q,96 ST-2 AVE,2019-09-23T00:00:00Z,22372,34979,21034,38
Q,96 ST-2 AVE,2019-09-30T00:00:00Z,23730,31678,19360,39
Q,96 ST-2 AVE,2019-10-07T00:00:00Z,23208,32345,19543,40
Q,96 ST-2 AVE,2019-10-14T00:00:00Z,22901,30965,19463,41
Q,96 ST-2 AVE,2019-10-21T00:00:00Z,19843,33734,20273,42
Q,96 ST-2 AVE,2019-10-28T00:00:00Z,32315,33536,20250,43
Q,96 ST-2 AVE,2019-11-04T00:00:00Z,21196,14734,24774,44
Q,96 ST-2 AVE,2019-11-11T00:00:00Z,20743,13570,24230,45
Q,96 ST-2 AVE,2019-11-18T00:00:00Z,20317,14388,25607,46
Q,96 ST-2 AVE,2019-11-25T00:00:00Z,15621,9716,18362,47
Q,96 ST-2 AVE,2019-12-02T00:00:00Z,24766,13848,25072,48
Q,96 ST-2 AVE,2019-12-09T00:00:00Z,24659,13785,25638,49
Q,96 ST-2 AVE,2019-12-16T00:00:00Z,22002,13125,25082,50
Q,96 ST-2 AVE,2019-12-23T00:00:00Z,18101,5611,15032,51
Q,96 ST-2 AVE,2019-12-30T00:00:00Z,17984,7222,17381,52
Q,96 ST-2 AVE,2020-01-06T00:00:00Z,19545,13307,24043,1
Q,96 ST-2 AVE,2020-01-13T00:00:00Z,20022,13462,23976,2
Q,96 ST-2 AVE,2020-01-20T00:00:00Z,20565,11117,22250,3
Q,96 ST-2 AVE,2020-01-27T00:00:00Z,21361,13539,23715,4
Q,96 ST-2 AVE,2020-02-03T00:00:00Z,18963,13712,24228,5
Q,96 ST-2 AVE,2020-02-10T00:00:00Z,20337,13771,24200,6
Q,OCEAN PKWY,2019-02-18T00:00:00Z,3253,4920,3183,7
Q,OCEAN PKWY,2019-02-25T00:00:00Z,3381,6024,4017,8
Q,OCEAN PKWY,2019-03-04T00:00:00Z,3178,6011,3706,9
Q,OCEAN PKWY,2019-03-11T00:00:00Z,3890,3859,3648,10
Q,OCEAN PKWY,2019-03-18T00:00:00Z,3987,3850,3474,11
Q,OCEAN PKWY,2019-03-25T00:00:00Z,3903,3872,3547,12
Q,OCEAN PKWY,2019-04-01T00:00:00Z,4195,3929,3528,13
Q,OCEAN PKWY,2019-04-08T00:00:00Z,4069,3940,3546,14
Q,OCEAN PKWY,2019-04-15T00:00:00Z,3333,3110,2968,15
Q,OCEAN PKWY,2019-04-22T00:00:00Z,3521,2998,3033,16
Q,OCEAN PKWY,2019-04-29T00:00:00Z,3590,4182,3531,17
Q,OCEAN PKWY,2019-05-06T00:00:00Z,3678,4036,3681,18
Q,OCEAN PKWY,2019-05-13T00:00:00Z,4943,4073,3495,19
Q,OCEAN PKWY,2019-05-20T00:00:00Z,4921,3984,3757,20
Q,OCEAN PKWY,2019-05-27T00:00:00Z,4294,3332,3805,21
Q,OCEAN PKWY,2019-06-03T00:00:00Z,4727,3730,3777,22
Q,OCEAN PKWY,2019-06-10T00:00:00Z,4710,3854,3665,23
Q,OCEAN PKWY,2019-06-17T00:00:00Z,6511,3695,3458,24
Q,OCEAN PKWY,2019-06-24T00:00:00Z,5029,3556,4060,25
Q,OCEAN PKWY,2019-07-01T00:00:00Z,4354,2652,4425,26
Q,OCEAN PKWY,2019-07-08T00:00:00Z,5586,3246,3768,27
Q,OCEAN PKWY,2019-07-15T00:00:00Z,4825,3541,3887,28
Q,OCEAN PKWY,2019-07-22T00:00:00Z,5370,3524,3650,29
Q,OCEAN PKWY,2019-07-29T00:00:00Z,4975,3525,3773,30
Q,OCEAN PKWY,2019-08-05T00:00:00Z,5017,3637,3605,31
Q,OCEAN PKWY,2019-08-12T00:00:00Z,4714,3277,3525,32
Q,OCEAN PKWY,2019-08-19T00:00:00Z,4653,3192,3693,33
Q,OCEAN PKWY,2019-08-26T00:00:00Z,4816,3152,3739,34
Q,OCEAN PKWY,2019-09-02T00:00:00Z,4166,3243,3404,35
Q,OCEAN PKWY,2019-09-09T00:00:00Z,4266,4264,4090,36
Q,OCEAN PKWY,2019-09-16T00:00:00Z,5078,4464,4157,37
Q,OCEAN PKWY,2019-09-23T00:00:00Z,4476,4204,4185,38
Q,OCEAN PKWY,2019-09-30T00:00:00Z,3854,3674,3683,39
Q,OCEAN PKWY,2019-10-07T00:00:00Z,4090,3683,3405,40
Q,OCEAN PKWY,2019-10-14T00:00:00Z,3867,3531,3535,41
Q,OCEAN PKWY,2019-10-21T00:00:00Z,3045,3979,3748,42
Q,OCEAN PKWY,2019-10-28T00:00:00Z,4236,4017,3627,43
Q,OCEAN PKWY,2019-11-04T00:00:00Z,2823,6009,4140,44
Q,OCEAN PKWY,2019-11-11T00:00:00Z,2758,5806,3740,45
Q,OCEAN PKWY,2019-11-18T00:00:00Z,2455,6300,4119,46
Q,OCEAN PKWY,2019-11-25T00:00:00Z,2775,4562,3423,47
Q,OCEAN PKWY,2019-12-02T00:00:00Z,3300,5860,3939,48
Q,OCEAN PKWY,2019-12-09T00:00:00Z,256,5889,4030,49
Q,OCEAN PKWY,2019-12-16T00:00:00Z,287,5638,3871,50
Q,OCEAN PKWY,2019-12-23T00:00:00Z,3224,3505,3042,51
Q,OCEAN PKWY,2019-12-30T00:00:00Z,2833,3415,2822,52
Q,OCEAN PKWY,2020-01-06T00:00:00Z,3484,5470,3884,1
Q,OCEAN PKWY,2020-01-13T00:00:00Z,2920,5543,3867,2
Q,OCEAN PKWY,2020-01-20T00:00:00Z,2936,4713,3459,3
Q,OCEAN PKWY,2020-01-27T00:00:00Z,3069,5841,3687,4
Q,OCEAN PKWY,2020-02-03T00:00:00Z,2596,5849,3869,5
Q,OCEAN PKWY,2020-02-10T00:00:00Z,188,5789,3755,6
R,25 ST,2019-02-18T00:00:00Z,3719,6004,4630,7
R,25 ST,2019-02-25T00:00:00Z,3917,7728,4846,8
R,25 ST,2019-03-04T00:00:00Z,3938,7325,4741,9
R,25 ST,2019-03-11T00:00:00Z,2629,3293,4578,10
R,25 ST,2019-03-18T00:00:00Z,3975,3306,4512,11
R,25 ST,2019-03-25T00:00:00Z,4078,3295,4748,12
R,25 ST,2019-04-01T00:00:00Z,3482,3443,4763,13
R,25 ST,2019-04-08T00:00:00Z,4206,3375,4594,14
R,25 ST,2019-04-15T00:00:00Z,3097,2904,4171,15
R,25 ST,2019-04-22T00:00:00Z,3354,2473,4368,16
R,25 ST,2019-04-29T00:00:00Z,3308,3464,4626,17
R,25 ST,2019-05-06T00:00:00Z,3197,3351,4832,18
R,25 ST,2019-05-13T00:00:00Z,3690,4299,4622,19
R,25 ST,2019-05-20T00:00:00Z,3506,3388,4725,20
R,25 ST,2019-05-27T00:00:00Z,3336,2735,4444,21
R,25 ST,2019-06-03T00:00:00Z,4263,3081,4854,22
R,25 ST,2019-06-10T00:00:00Z,4292,3351,4713,23
R,25 ST,2019-06-17T00:00:00Z,4593,3085,4768,24
R,25 ST,2019-06-24T00:00:00Z,4334,2856,4723,25
R,25 ST,2019-07-01T00:00:00Z,3756,2003,3778,26
R,25 ST,2019-07-08T00:00:00Z,3785,2703,4633,27
R,25 ST,2019-07-15T00:00:00Z,2498,2648,4387,28
R,25 ST,2019-07-22T00:00:00Z,4021,2733,4504,29
R,25 ST,2019-07-29T00:00:00Z,4614,2638,4569,30
R,25 ST,2019-08-05T00:00:00Z,3957,2649,4544,31
R,25 ST,2019-08-12T00:00:00Z,4760,2513,3793,32
R,25 ST,2019-08-19T00:00:00Z,4534,2473,4422,33
R,25 ST,2019-08-26T00:00:00Z,3959,2522,4459,34
R,25 ST,2019-09-02T00:00:00Z,2879,2737,4193,35
R,25 ST,2019-09-09T00:00:00Z,4993,3819,4903,36
R,25 ST,2019-09-16T00:00:00Z,2918,3739,4891,37
R,25 ST,2019-09-23T00:00:00Z,4610,3665,4836,38
R,25 ST,2019-09-30T00:00:00Z,2994,3128,4669,39
R,25 ST,2019-10-07T00:00:00Z,4324,3312,4851,40
R,25 ST,2019-10-14T00:00:00Z,4616,3144,4673,41
R,25 ST,2019-10-21T00:00:00Z,5318,3516,4863,42
R,25 ST,2019-10-28T00:00:00Z,5974,3430,4974,43
R,25 ST,2019-11-04T00:00:00Z,3478,7968,5417,44
