linename,station,weekdate_2022,week,weekend_2022,weekday_am_2022,weekday_pm_2022,weekdate_bl,weekend_bl,weekday_am_bl,weekday_pm_bl,d_weekend,d_weekday_am,d_weekday_pm,Latitude,Longitude
25,PRESIDENT ST,2022-05-09T00:00:00Z,19,,1932,1919,2019-05-13T00:00:00Z,2975,3846,3940,,0.5023400936037441,0.4870558375634518,40.6678836,-73.9505892
25,PROSPECT AV,2022-05-02T00:00:00Z,18,3684,5592,2535,2019-05-06T00:00:00Z,7500,11767,6111,0.4912,0.47522733067051925,0.41482572410407464,40.81948726,-73.90177779
25,PROSPECT AV,2022-05-09T00:00:00Z,19,,6849,2668,2019-05-13T00:00:00Z,9576,11502,5686,,0.5954616588419406,0.46922265212803377,40.81948726,-73.90177779
25,SIMPSON ST,2022-05-02T00:00:00Z,18,4099,7288,3170,2019-05-06T00:00:00Z,9244,14080,7935,0.4434227607096495,0.5176136363636363,0.39949590422180214,40.82397684,-73.8930664
25,SIMPSON ST,2022-05-09T00:00:00Z,19,,7809,3405,2019-05-13T00:00:00Z,20233,13252,7822,,0.5892695442197404,0.4353106622347226,40.82397684,-73.8930664
25,STERLING ST,2022-05-02T00:00:00Z,18,2409,3036,2502,2019-05-06T00:00:00Z,6338,6706,5065,0.38008835594824864,0.45272889949299133,0.49397828232971375,40.66277299,-73.95072891
25,STERLING ST,2022-05-09T00:00:00Z,19,,3274,2644,2019-05-13T00:00:00Z,7039,6648,5018,,0.4924789410348977,0.5269031486648067,40.66277299,-73.95072891
25,WEST FARMS SQ,2022-05-02T00:00:00Z,18,2899,5691,2353,2019-05-06T00:00:00Z,7534,12052,5917,0.384788956729493,0.47220378360438103,0.3976677370288998,40.84020763,-73.87996128
25,WEST FARMS SQ,2022-05-09T00:00:00Z,19,,5966,2560,2019-05-13T00:00:00Z,9738,11486,5550,,0.5194149399268675,0.46126126126126127,40.84020763,-73.87996128
25,WINTHROP ST,2022-05-02T00:00:00Z,18,2241,5582,3427,2019-05-06T00:00:00Z,5145,10973,5986,0.43556851311953354,0.5087031805340381,0.5725025058469763,40.65665931,-73.95007935
25,WINTHROP ST,2022-05-09T00:00:00Z,19,,5833,3441,2019-05-13T00:00:00Z,5756,10971,5920,,0.5316744143651445,0.58125,40.65665931,-73.95007935
3,145 ST,2022-05-02T00:00:00Z,18,1420,2116,1576,2019-05-06T00:00:00Z,3785,4231,3273,0.3751651254953765,0.5001181753722524,0.4815154292697831,40.820421,-73.936245
3,145 ST,2022-05-09T00:00:00Z,19,,2094,1633,2019-05-13T00:00:00Z,4188,4362,3254,,0.48005502063273725,0.5018438844499078,40.820421,-73.936245
3,HARLEM 148 ST,2022-05-02T00:00:00Z,18,1545,2402,1666,2019-05-06T00:00:00Z,4286,5308,3377,0.3604759682687821,0.4525244913338357,0.49333728161089724,40.82388,-73.93647
3,HARLEM 148 ST,2022-05-09T00:00:00Z,19,,2329,1328,2019-05-13T00:00:00Z,4706,5344,3215,,0.43581586826347307,0.4130637636080871,40.82388,-73.93647
3,JUNIUS ST,2022-05-02T00:00:00Z,18,1122,1673,1334,2019-05-06T00:00:00Z,2458,3011,2457,0.4564686737184703,0.5556293590169379,0.5429385429385429,40.663589,-73.90244864
3,JUNIUS ST,2022-05-09T00:00:00Z,19,,1799,1460,2019-05-13T00:00:00Z,211,2983,2297,,0.6030841434797184,0.6356116673922507,40.663589,-73.90244864
3,KINGSTON AV,2022-05-02T00:00:00Z,18,1780,2105,2486,2019-05-06T00:00:00Z,4661,4498,4803,0.3818922977901738,0.46798577145397957,0.5175931709348324,40.66948145,-73.94215978
3,KINGSTON AV,2022-05-09T00:00:00Z,19,,2220,2360,2019-05-13T00:00:00Z,5000,4404,4837,,0.5040871934604905,0.4879057266900972,40.66948145,-73.94215978
3,NEW LOTS AV,2022-05-02T00:00:00Z,18,2313,5165,2192,2019-05-06T00:00:00Z,5782,10475,4587,0.40003459010722936,0.4930787589498807,0.47787224765642033,40.66631493,-73.88411071
3,NEW LOTS AV,2022-05-09T00:00:00Z,19,,5393,2154,2019-05-13T00:00:00Z,566,10223,4397,,0.5275359483517559,0.48987946327041165,40.66631493,-73.88411071
3,NOSTRAND AV,2022-05-02T00:00:00Z,18,1729,1530,2080,2019-05-06T00:00:00Z,4747,3603,4493,0.36423004002527914,0.42464612822647796,0.462942354774093,40.66993815,-73.95042625
3,NOSTRAND AV,2022-05-09T00:00:00Z,19,,1643,2187,2019-05-13T00:00:00Z,4990,3526,4671,,0.4659671015314804,0.4682080924855491,40.66993815,-73.95042625
3,PENNSYLVANIA AV,2022-05-02T00:00:00Z,18,2259,3551,1945,2019-05-06T00:00:00Z,4718,8231,4253,0.4788045782111064,0.43141781071558744,0.4573242417117329,40.66471445,-73.89488591
3,PENNSYLVANIA AV,2022-05-09T00:00:00Z,19,,3546,2111,2019-05-13T00:00:00Z,405,6911,3765,,0.5130950658370713,0.5606905710491368,40.66471445,-73.89488591
3,ROCKAWAY AV,2022-05-02T00:00:00Z,18,2009,3862,1753,2019-05-06T00:00:00Z,4871,7537,4085,0.41244097721207146,0.5124054663659281,0.4291309669522644,40.66261749,-73.90895834
3,ROCKAWAY AV,2022-05-09T00:00:00Z,19,,4005,1721,2019-05-13T00:00:00Z,425,7717,4027,,0.5189840611636647,0.4273652843307673,40.66261749,-73.90895834
3,SARATOGA AV,2022-05-02T00:00:00Z,18,1973,5074,1634,2019-05-06T00:00:00Z,4867,8485,4566,0.40538319293199093,0.5979964643488509,0.357862461673237,40.66152979,-73.91633025
3,SARATOGA AV,2022-05-09T00:00:00Z,19,,5194,1692,2019-05-13T00:00:00Z,346,10304,3531,,0.5040760869565217,0.4791843670348343,40.66152979,-73.91633025
3,SUTTER AV-RUTLD,2022-05-02T00:00:00Z,18,2803,5868,2377,2019-05-06T00:00:00Z,6929,11175,5273,0.4045316784528792,0.5251006711409396,0.4507870282571591,40.66476679,-73.92252119
3,SUTTER AV-RUTLD,2022-05-09T00:00:00Z,19,,5676,2462,2019-05-13T00:00:00Z,614,11339,5528,,0.5005732427903695,0.44536903039073805,40.66476679,-73.92252119
3,VAN SICLEN AV,2022-05-02T00:00:00Z,18,1155,2566,767,2019-05-06T00:00:00Z,2822,5500,1757,0.40928419560595325,0.46654545454545454,0.43653955606146844,40.66551796,-73.88940492
3,VAN SICLEN AV,2022-05-09T00:00:00Z,19,,2681,810,2019-05-13T00:00:00Z,224,5492,1642,,0.4881646030589949,0.4933008526187576,40.66551796,-73.88940492
34,CROWN HTS-UTICA,2022-05-02T00:00:00Z,18,10665,19205,9043,2019-05-06T00:00:00Z,25520,44671,19830,0.41790752351097177,0.4299209778155851,0.45602622289460415,40.66897831,-73.93293256
34,CROWN HTS-UTICA,2022-05-09T00:00:00Z,19,,20288,9641,2019-05-13T00:00:00Z,45049,37908,19338,,0.535190461116387,0.4985520736373979,40.66897831,-73.93293256
4,167 ST,2022-05-02T00:00:00Z,18,4627,7356,3793,2019-05-06T00:00:00Z,11365,13139,7746,0.4071271447426309,0.5598599589009818,0.48967208882003616,40.835537,-73.9214
4,167 ST,2022-05-09T00:00:00Z,19,,7951,4041,2019-05-13T00:00:00Z,10574,13060,7292,,0.6088055130168454,0.5541689522764673,40.835537,-73.9214
4,170 ST,2022-05-02T00:00:00Z,18,4225,6193,3788,2019-05-06T00:00:00Z,9236,11311,8056,0.45744911216977047,0.5475201131641765,0.4702085402184707,40.840075,-73.917791
4,170 ST,2022-05-09T00:00:00Z,19,,6578,3876,2019-05-13T00:00:00Z,10136,11340,8067,,0.5800705467372134,0.48047601338787654,40.840075,-73.917791
4,176 ST,2022-05-02T00:00:00Z,18,2566,4060,2467,2019-05-06T00:00:00Z,5404,8074,5533,0.47483345669874166,0.5028486499876146,0.4458702331465751,40.84848,-73.911794
4,176 ST,2022-05-09T00:00:00Z,19,,4412,2492,2019-05-13T00:00:00Z,6555,7889,5347,,0.559259728736215,0.46605573218627266,40.84848,-73.911794
4,183 ST,2022-05-02T00:00:00Z,18,3446,5435,2337,2019-05-06T00:00:00Z,6386,9480,4987,0.5396179141872847,0.5733122362869199,0.4686184078604371,40.858407,-73.903879
4,183 ST,2022-05-09T00:00:00Z,19,,5660,2400,2019-05-13T00:00:00Z,7215,9339,4571,,0.6060606060606061,0.5250492233646904,40.858407,-73.903879
4,BEDFORD PK BLVD,2022-05-02T00:00:00Z,18,2386,3722,2730,2019-05-06T00:00:00Z,4447,6104,6326,0.5365414886440297,0.6097640891218873,0.4315523237432817,40.873412,-73.890064
4,BEDFORD PK BLVD,2022-05-09T00:00:00Z,19,,3836,3211,2019-05-13T00:00:00Z,6036,6189,5883,,0.619809339150105,0.5458099609043006,40.873412,-73.890064
4,BURNSIDE AV,2022-05-02T00:00:00Z,18,4904,7435,4243,2019-05-06T00:00:00Z,10578,16163,10761,0.4636037058044999,0.46000123739404813,0.39429421057522535,40.853453,-73.907684
4,BURNSIDE AV,2022-05-09T00:00:00Z,19,,7749,4530,2019-05-13T00:00:00Z,11800,9660,10412,,0.8021739130434783,0.4350749135612755,40.853453,-73.907684
4,FORDHAM RD,2022-05-02T00:00:00Z,18,5580,6947,4936,2019-05-06T00:00:00Z,11087,12489,11259,0.5032921439523766,0.5562494995596124,0.4384048316902034,40.862803,-73.901034
4,FORDHAM RD,2022-05-09T00:00:00Z,19,,7464,5320,2019-05-13T00:00:00Z,13359,12382,10668,,0.6028105314165725,0.49868766404199477,40.862803,-73.901034
4,KINGSBRIDGE RD,2022-05-02T00:00:00Z,18,4507,9363,3063,2019-05-06T00:00:00Z,8314,17008,7995,0.5420976665864806,0.550505644402634,0.38311444652908067,40.86776,-73.897174
4,KINGSBRIDGE RD,2022-05-09T00:00:00Z,19,,9852,3310,2019-05-13T00:00:00Z,10593,16743,7291,,0.5884250134384519,0.4539843642847346,40.86776,-73.897174
4,MOSHOLU PKWY,2022-05-02T00:00:00Z,18,3801,7815,3247,2019-05-06T00:00:00Z,7733,13967,7741,0.491529807319281,0.5595331853655044,0.419454850794471,40.87975,-73.884655
4,MOSHOLU PKWY,2022-05-09T00:00:00Z,19,,7841,3500,2019-05-13T00:00:00Z,9435,13703,7348,,0.5722104648617091,0.4763200870985302,40.87975,-73.884655
4,MT EDEN AV,2022-05-02T00:00:00Z,18,2412,3836,2474,2019-05-06T00:00:00Z,5498,7236,5280,0.43870498363041105,0.5301271420674406,0.46856060606060607,40.844434,-73.914685
4,MT EDEN AV,2022-05-09T00:00:00Z,19,,4043,2573,2019-05-13T00:00:00Z,5993,7172,5139,,0.5637200223089793,0.5006810663553221,40.844434,-73.914685
4,WOODLAWN,2022-05-02T00:00:00Z,18,3343,6104,3263,2019-05-06T00:00:00Z,7327,11730,7223,0.456257677084755,0.5203751065643649,0.45175134985463106,40.886037,-73.878751
4,WOODLAWN,2022-05-09T00:00:00Z,19,,6604,3526,2019-05-13T00:00:00Z,8536,11579,6943,,0.5703428620778996,0.5078496327236065,40.886037,-73.878751
45,138/GRAND CONC,2022-05-02T00:00:00Z,18,1337,1646,2764,2019-05-06T00:00:00Z,3588,3924,4661,0.3726309921962096,0.4194699286442406,0.5930057927483373,40.813224,-73.929849
45,138/GRAND CONC,2022-05-09T00:00:00Z,19,,1819,2940,2019-05-13T00:00:00Z,4720,3712,4517,,0.4900323275862069,0.6508744742085455,40.813224,-73.929849
45,BOWLING GREEN,2022-05-02T00:00:00Z,18,6419,5035,22423,2019-05-06T00:00:00Z,17568,11141,75696,0.3653802367941712,0.45193429674176466,0.29622437116888606,40.704914,-74.014008
45,BOWLING GREEN,2022-05-09T00:00:00Z,19,,5256,22987,2019-05-13T00:00:00Z,22613,11719,73935,,0.44850243194811845,0.31090823020220465,40.704914,-74.014008
45,WALL ST,2022-05-02T00:00:00Z,18,3680,3736,12907,2019-05-06T00:00:00Z,10393,14146,45820,0.35408447993842007,0.26410292662236673,0.28168921868179836,40.707557,-74.011862
45,WALL ST,2022-05-09T00:00:00Z,19,,3748,13052,2019-05-13T00:00:00Z,11836,13996,45423,,0.26779079737067735,0.2873434163309337,40.707557,-74.011862
456,125 ST,2022-05-02T00:00:00Z,18,10231,14694,12373,2019-05-06T00:00:00Z,28298,38936,34577,0.36154498551134356,0.37738853503184716,0.35783902594210026,40.804138,-73.937594
456,125 ST,2022-05-09T00:00:00Z,19,,16414,13479,2019-05-13T00:00:00Z,31822,34720,33592,,0.47275345622119813,0.4012562514884496,40.804138,-73.937594
456,86 ST,2022-05-02T00:00:00Z,18,17979,7178,37788,2019-05-06T00:00:00Z,49700,18511,77103,0.3617505030181086,0.3877694343903625,0.4900976615695887,40.779492,-73.955589
456,86 ST,2022-05-09T00:00:00Z,19,,6762,37675,2019-05-13T00:00:00Z,50517,14866,76926,,0.45486344679133595,0.4897563892572082,40.779492,-73.955589
4567S,GRD CNTRL-42 ST,2022-05-02T00:00:00Z,18,36556,27382,83612,2019-05-06T00:00:00Z,108663,97808,320588,0.33641625944433706,0.2799566497628006,0.26080826481340535,40.75180743,-73.9767133
4567S,GRD CNTRL-42 ST,2022-05-09T00:00:00Z,19,,26721,83325,2019-05-13T00:00:00Z,112411,96863,339444,,0.27586384894128824,0.2454749531586948,40.75180743,-73.9767133
456JZ,BROOKLYN BRIDGE,2022-05-02T00:00:00Z,18,6680,2297,29597,2019-05-06T00:00:00Z,21105,6242,72906,0.31651267472162997,0.3679910285165011,0.40596110059528706,40.71323379,-74.00340673
456JZ,BROOKLYN BRIDGE,2022-05-09T00:00:00Z,19,,2542,28222,2019-05-13T00:00:00Z,24263,6117,64155,,0.4155631845675985,0.4399033590522952,40.71323379,-74.00340673
456NQRW,59 ST,2022-05-02T00:00:00Z,18,31509,16281,66993,2019-05-06T00:00:00Z,81218,29641,182799,0.3879558718510675,0.549272966499106,0.36648449936815847,40.764811,-73.973347
456NQRW,59 ST,2022-05-09T00:00:00Z,19,,16377,69015,2019-05-13T00:00:00Z,91484,29608,179945,,0.5531275330991624,0.3835338575675901,40.764811,-73.973347
5,BAYCHESTER AV,2022-05-02T00:00:00Z,18,890,4034,1040,2019-05-06T00:00:00Z,2809,9821,2115,0.3168387326450694,0.41075246919865593,0.491725768321513,40.878663,-73.838591
5,BAYCHESTER AV,2022-05-09T00:00:00Z,19,,4206,910,2019-05-13T00:00:00Z,3144,9528,2051,,0.44143576826196473,0.44368600682593856,40.878663,-73.838591
5,EASTCHSTER/DYRE,2022-05-02T00:00:00Z,18,1246,6162,1393,2019-05-06T00:00:00Z,3027,13697,2868,0.4116286752560291,0.4498795356647441,0.48570432357043236,40.8883,-73.830834
5,EASTCHSTER/DYRE,2022-05-09T00:00:00Z,19,,6460,1536,2019-05-13T00:00:00Z,3498,13514,2678,,0.4780227911795175,0.573562359970127,40.8883,-73.830834
5,GUN HILL RD,2022-05-02T00:00:00Z,18,1719,5872,1473,2019-05-06T00:00:00Z,3825,10954,2794,0.44941176470588234,0.5360598867993427,0.5272011453113815,40.869526,-73.846384
5,GUN HILL RD,2022-05-09T00:00:00Z,19,,6022,1616,2019-05-13T00:00:00Z,4338,11028,2659,,0.5460645629307218,0.6077472734110568,40.869526,-73.846384
5,MORRIS PARK,2022-05-02T00:00:00Z,18,985,3474,456,2019-05-06T00:00:00Z,2106,7974,940,0.4677113010446344,0.435665914221219,0.4851063829787234,40.854364,-73.860495
5,MORRIS PARK,2022-05-09T00:00:00Z,19,,3504,495,2019-05-13T00:00:00Z,1934,7813,936,,0.4484832970689876,0.5288461538461539,40.854364,-73.860495
5,PELHAM PKWY,2022-05-02T00:00:00Z,18,799,3781,876,2019-05-06T00:00:00Z,1886,8662,2021,0.4236479321314952,0.4365042715308243,0.4334487877288471,40.858985,-73.855359000000007
5,PELHAM PKWY,2022-05-09T00:00:00Z,19,,4112,965,2019-05-13T00:00:00Z,2156,8404,1905,,0.4892908138981437,0.5065616797900262,40.858985,-73.855359000000007
6,103 ST,2022-05-02T00:00:00Z,18,5334,7196,6473,2019-05-06T00:00:00Z,11686,17981,16026,0.45644360773575215,0.4002002113341861,0.4039061525021839,40.7906,-73.947478
6,103 ST,2022-05-09T00:00:00Z,19,,7694,6920,2019-05-13T00:00:00Z,13798,16613,16215,,0.46313128273039184,0.4267653407338884,40.7906,-73.947478
6,110 ST,2022-05-02T00:00:00Z,18,4674,4535,5964,2019-05-06T00:00:00Z,10879,11719,13259,0.4296350767533781,0.3869784111272293,0.4498076778037559,40.79502,-73.94425
6,110 ST,2022-05-09T00:00:00Z,19,,4752,6616,2019-05-13T00:00:00Z,12596,12605,13150,,0.3769932566441888,0.5031178707224334,40.79502,-73.94425
6,116 ST,2022-05-02T00:00:00Z,18,7760,9189,7057,2019-05-06T00:00:00Z,16274,20133,16347,0.47683421408381466,0.4564148413053196,0.4317000061173304,40.798629,-73.941617
6,116 ST,2022-05-09T00:00:00Z,19,,9941,7594,2019-05-13T00:00:00Z,17954,19809,16100,,0.5018425967994345,0.4716770186335404,40.798629,-73.941617
6,23 ST,2022-05-02T00:00:00Z,18,6738,4867,16252,2019-05-06T00:00:00Z,20533,17133,57637,0.32815467783567914,0.2840716745461974,0.2819716501552822,40.739864,-73.986599
6,23 ST,2022-05-09T00:00:00Z,19,,4832,16197,2019-05-13T00:00:00Z,25399,17140,55358,,0.28191365227537923,0.2925864373712923,40.739864,-73.986599
6,28 ST,2022-05-02T00:00:00Z,18,5847,3478,10988,2019-05-06T00:00:00Z,16525,11673,37168,0.35382753403933437,0.2979525400496873,0.2956306500215239,40.74307,-73.984264
6,28 ST,2022-05-09T00:00:00Z,19,,3476,11070,2019-05-13T00:00:00Z,19303,11595,38018,,0.29978438982319966,0.2911778631174707,40.74307,-73.984264
6,3 AV 138 ST,2022-05-02T00:00:00Z,18,5845,7098,3179,2019-05-06T00:00:00Z,8272,14664,7590,0.7066005802707931,0.48404255319148937,0.41884057971014493,40.810476,-73.926138
6,3 AV 138 ST,2022-05-09T00:00:00Z,19,,7416,3331,2019-05-13T00:00:00Z,19755,14497,7543,,0.5115541146444091,0.44160148482036327,40.810476,-73.926138
6,33 ST,2022-05-02T00:00:00Z,18,7267,5033,15458,2019-05-06T00:00:00Z,22310,19400,50605,0.32572837292693857,0.25943298969072165,0.30546388696769095,40.746081,-73.982076
6,33 ST,2022-05-09T00:00:00Z,19,,4819,15214,2019-05-13T00:00:00Z,27181,19529,53147,,0.24676122689333813,0.28626263006378533,40.746081,-73.982076
6,51 ST,2022-05-02T00:00:00Z,18,5123,925,14367,2019-05-06T00:00:00Z,13215,3720,53773,0.38766553159288686,0.24865591397849462,0.26717869562791735,40.757107,-73.97192
6,51 ST,2022-05-09T00:00:00Z,19,,959,14015,2019-05-13T00:00:00Z,17592,2345,55099,,0.408955223880597,0.25436033321838875,40.757107,-73.97192
6,68ST-HUNTER CO,2022-05-02T00:00:00Z,18,5152,3814,18215,2019-05-06T00:00:00Z,13802,11437,45703,0.3732792348934937,0.3334790591938445,0.3985515174058596,40.768141,-73.96387
6,68ST-HUNTER CO,2022-05-09T00:00:00Z,19,,3373,18412,2019-05-13T00:00:00Z,16295,9354,43355,,0.360594398118452,0.42467996770845345,40.768141,-73.96387
6,77 ST,2022-05-02T00:00:00Z,18,8836,6554,18477,2019-05-06T00:00:00Z,19745,20944,38742,0.4475056976449734,0.31292971734148206,0.4769242682360229,40.77362,-73.959874
6,77 ST,2022-05-09T00:00:00Z,19,,6519,17952,2019-05-13T00:00:00Z,25034,21226,38775,,0.30712333930085745,0.46297872340425533,40.77362,-73.959874
6,96 ST,2022-05-02T00:00:00Z,18,5012,6645,10534,2019-05-06T00:00:00Z,11427,18637,24515,0.43861030891747615,0.35654880077265655,0.4296961044258617,40.785672,-73.95107
6,96 ST,2022-05-09T00:00:00Z,19,,6360,10946,2019-05-13T00:00:00Z,14552,16239,24534,,0.39164973212636245,0.44615635444689006,40.785672,-73.95107
6,ASTOR PL,2022-05-02T00:00:00Z,18,5823,2743,8554,2019-05-06T00:00:00Z,21299,13083,26375,0.2733931170477487,0.20966139264694642,0.3243222748815166,40.730054,-73.99107
6,ASTOR PL,2022-05-09T00:00:00Z,19,,2595,8081,2019-05-13T00:00:00Z,26744,12839,26209,,0.20211854505802632,0.3083291998931665,40.730054,-73.99107
6,BROOK AV,2022-05-02T00:00:00Z,18,943,5546,2391,2019-05-06T00:00:00Z,5501,10411,5096,0.17142337756771497,0.5327057919508212,0.46919152276295134,40.807566,-73.91924
6,BROOK AV,2022-05-09T00:00:00Z,19,,6035,2353,2019-05-13T00:00:00Z,272,10318,5189,,0.5849001744524133,0.4534592407014839,40.807566,-73.91924
6,BUHRE AV,2022-05-02T00:00:00Z,18,1457,5035,856,2019-05-06T00:00:00Z,2902,11206,1723,0.5020675396278429,0.4493128681063716,0.4968078932095183,40.84681,-73.832569
6,BUHRE AV,2022-05-09T00:00:00Z,19,,5423,950,2019-05-13T00:00:00Z,2526,11199,1773,,0.4842396642557371,0.535815002820079,40.84681,-73.832569
6,CASTLE HILL AV,2022-05-02T00:00:00Z,18,2886,6052,2298,2019-05-06T00:00:00Z,6309,11561,4563,0.4574417498811222,0.5234841276706167,0.5036160420775806,40.834255,-73.851222
6,CASTLE HILL AV,2022-05-09T00:00:00Z,19,,6406,2311,2019-05-13T00:00:00Z,4107,11570,4543,,0.5536732929991357,0.5086946951353731,40.834255,-73.851222
6,CYPRESS AV,2022-05-02T00:00:00Z,18,690,2399,1378,2019-05-06T00:00:00Z,2965,5824,3439,0.2327150084317032,0.41191620879120877,0.40069787728990985,40.805368,-73.914042
6,CYPRESS AV,2022-05-09T00:00:00Z,19,,2507,1483,2019-05-13T00:00:00Z,207,5636,3634,,0.44481902058197303,0.4080902586681343,40.805368,-73.914042
6,E 143/ST MARY'S,2022-05-02T00:00:00Z,18,221,663,799,2019-05-06T00:00:00Z,653,1132,1217,0.33843797856049007,0.5856890459363958,0.6565324568611339,40.808719,-73.907657
6,E 143/ST MARY'S,2022-05-09T00:00:00Z,19,,830,907,2019-05-13T00:00:00Z,59,1112,1152,,0.7464028776978417,0.7873263888888888,40.808719,-73.907657
6,E 149 ST,2022-05-02T00:00:00Z,18,1346,5562,1642,2019-05-06T00:00:00Z,3712,10225,3528,0.36260775862068967,0.5439608801955991,0.46541950113378683,40.812118,-73.904098
6,E 149 ST,2022-05-09T00:00:00Z,19,,6011,1687,2019-05-13T00:00:00Z,209,10185,3495,,0.5901816396661758,0.482689556509299,40.812118,-73.904098
6,ELDER AV,2022-05-02T00:00:00Z,18,3834,8485,1797,2019-05-06T00:00:00Z,6908,14898,3646,0.555008685581934,0.5695395355081219,0.49286889742183215,40.828584,-73.879159
6,ELDER AV,2022-05-09T00:00:00Z,19,,8606,1936,2019-05-13T00:00:00Z,216,14710,3481,,0.5850441876274644,0.5561620224073542,40.828584,-73.879159
6,HUNTS POINT AV,2022-05-02T00:00:00Z,18,4381,10160,4044,2019-05-06T00:00:00Z,9853,21457,8824,0.44463615142596163,0.47350514983455283,0.4582955575702629,40.820948,-73.890549
6,HUNTS POINT AV,2022-05-09T00:00:00Z,19,,10842,4300,2019-05-13T00:00:00Z,508,20162,8592,,0.5377442714016467,0.500465549348231,40.820948,-73.890549
6,LONGWOOD AV,2022-05-02T00:00:00Z,18,843,3309,1607,2019-05-06T00:00:00Z,2320,6086,3050,0.36336206896551726,0.5437068682221492,0.5268852459016393,40.816104,-73.896435
6,LONGWOOD AV,2022-05-09T00:00:00Z,19,,3509,1691,2019-05-13T00:00:00Z,141,6080,2780,,0.5771381578947369,0.608273381294964,40.816104,-73.896435
6,MIDDLETOWN RD,2022-05-02T00:00:00Z,18,614,2611,455,2019-05-06T00:00:00Z,1394,5738,1026,0.44045911047345765,0.4550365981178111,0.44346978557504874,40.843863,-73.836322
6,MIDDLETOWN RD,2022-05-09T00:00:00Z,19,,2695,455,2019-05-13T00:00:00Z,1183,5647,1005,,0.4772445546307774,0.4527363184079602,40.843863,-73.836322
6,MORISN AV/SNDVW,2022-05-02T00:00:00Z,18,3114,6690,1947,2019-05-06T00:00:00Z,6648,12249,4183,0.4684115523465704,0.5461670340435953,0.4654554147740856,40.829521,-73.874516
6,MORISN AV/SNDVW,2022-05-09T00:00:00Z,19,,6963,2130,2019-05-13T00:00:00Z,364,12140,4023,,0.5735584843492586,0.5294556301267711,40.829521,-73.874516
6,PARKCHESTER,2022-05-02T00:00:00Z,18,6375,18031,3361,2019-05-06T00:00:00Z,14452,38778,7679,0.4411154165513424,0.46498014338026716,0.43768719885401747,40.833226,-73.860816
6,PARKCHESTER,2022-05-09T00:00:00Z,19,,19836,3484,2019-05-13T00:00:00Z,6978,40318,7474,,0.49198868991517436,0.46614931763446615,40.833226,-73.860816
6,PELHAM BAY PARK,2022-05-02T00:00:00Z,18,2659,6070,2949,2019-05-06T00:00:00Z,6410,14228,5189,0.414820592823713,0.4266235591790835,0.5683175949123145,40.852462,-73.828121
6,PELHAM BAY PARK,2022-05-09T00:00:00Z,19,,6438,2957,2019-05-13T00:00:00Z,5850,13898,5034,,0.4632321197294575,0.5874056416368693,40.852462,-73.828121
6,SPRING ST,2022-05-02T00:00:00Z,18,5681,751,7378,2019-05-06T00:00:00Z,16107,2380,21571,0.3527037933817595,0.31554621848739495,0.34203328542951184,40.722301,-73.997141
6,SPRING ST,2022-05-09T00:00:00Z,19,,842,7158,2019-05-13T00:00:00Z,20658,2361,22096,,0.3566285472257518,0.3239500362056481,40.722301,-73.997141
6,ST LAWRENCE AV,2022-05-02T00:00:00Z,18,2146,4051,1205,2019-05-06T00:00:00Z,4460,7704,2547,0.48116591928251123,0.5258307372793354,0.4731056144483706,40.831509,-73.867618
